Date,Year,Month,Number of  Users,Country,State,Product Category,Sub Category,Quantity, Unit Cost , Unit Price , Cost , Revenue 
1/30/16,2016 ,January,27,United Kingdom,England,Food Products,Water Cleaners,3, 60.00 , 73.67 , 180.00 , 221.00 
6/23/16,2016 ,June,27,United Kingdom,England,Food Products,Water Cleaners,1, 153.00 , 198.00 , 153.00 , 198.00 
6/23/16,2016 ,June,27,United Kingdom,England,Food Products,Water Cleaners,1, 261.00 , 318.00 , 261.00 , 318.00 
7/19/15,2015 ,July,27,United Kingdom,England,Food Products,Water Cleaners,3, 54.00 , 65.67 , 162.00 , 197.00 
8/6/15,2015 ,August,27,United Kingdom,England,Food Products,Water Cleaners,1, 243.00 , 244.00 , 243.00 , 244.00 
8/28/15,2015 ,August,27,United Kingdom,England,Food Products,Water Cleaners,1, 54.00 , 55.00 , 54.00 , 55.00 
9/16/15,2015 ,September,27,United Kingdom,England,Food Products,Water Cleaners,3, 75.00 , 89.00 , 225.00 , 267.00 
3/17/16,2016 ,March,22,Brazil,Bahia,Educational Services,Data Collection ,1, 8.00 , 9.00 , 8.00 , 9.00 
5/9/16,2016 ,May,22,Brazil,Bahia,Educational Services,Data Collection ,2, 107.50 , 131.00 , 215.00 , 262.00 
3/24/16,2016 ,March,24,Brazil,Goias,Educational Services,Basic Training,1, 70.00 , 87.00 , 70.00 , 87.00 
8/28/15,2015 ,August,24,Brazil,Goias,Educational Services,Basic Training,3, 326.67 , 329.33 , 980.00 , 988.00 
9/19/15,2015 ,September,24,Brazil,Goias,Educational Services,Basic Training,2, 192.50 , 202.00 , 385.00 , 404.00 
9/22/15,2015 ,September,24,Brazil,Goias,Educational Services,Basic Training,1, 840.00 , 927.00 , 840.00 , 927.00 
11/26/15,2015 ,November,24,Brazil,Goias,Educational Services,Basic Training,3, 23.33 , 24.33 , 70.00 , 73.00 
7/18/16,2016 ,July,68,Brazil,Amazonas,Educational Services,Food Security,3, 66.67 , 78.67 , 200.00 , 236.00 
7/18/16,2016 ,July,68,Brazil,Amazonas,Educational Services,Food Security,2, 47.50 , 54.00 , 95.00 , 108.00 
9/5/15,2015 ,September,66,Brazil,Goias,Educational Services,Data Collection,2, 2.50 , 2.50 , 5.00 , 5.00 
9/5/15,2015 ,September,66,Brazil,Goias,Educational Services,Data Collection,2, 75.00 , 80.50 , 150.00 , 161.00 
9/5/15,2015 ,September,66,Brazil,Goias,Educational Services,Basic Training,1, 700.00 , 742.00 , 700.00 , 742.00 
2/22/16,2016 ,February,26,Chile,Aysen,Educational Services,Data Collection,3, 200.00 , 249.00 , 600.00 , 747.00 
3/20/16,2016 ,March,26,Chile,Aysen,Educational Services,Data Collection,3, 21.33 , 29.33 , 64.00 , 88.00 
4/14/16,2016 ,April,26,Chile,Aysen,Educational Services,Data Collection,1, 80.00 , 90.00 , 80.00 , 90.00 
4/14/16,2016 ,April,26,Chile,Aysen,Educational Services,Data Collection,1, 62.00 , 73.00 , 62.00 , 73.00 
6/14/16,2016 ,June,26,Chile,Aysen,Educational Services,Data Collection,2, 25.00 , 32.00 , 50.00 , 64.00 
6/14/16,2016 ,June,26,Chile,Aysen,Educational Services,Data Collection,3, 2.67 , 3.33 , 8.00 , 10.00 
7/15/16,2016 ,July,26,Chile,Aysen,Educational Services,Data Collection,2, 62.50 , 85.00 , 125.00 , 170.00 
4/16/16,2016 ,April,57,Chile,Aysen,Educational Services,Data Collection,2, 40.00 , 46.50 , 80.00 , 93.00 
9/23/15,2015 ,September,57,Chile,Aysen,Educational Services,Data Collection,1, 750.00 , 762.00 , 750.00 , 762.00 
9/25/15,2015 ,September,57,Chile,Aysen,Educational Services,Data Collection,3, 100.00 , 109.67 , 300.00 , 329.00 
9/25/15,2015 ,September,57,Chile,Aysen,Educational Services,Data Collection,2, 18.00 , 22.00 , 36.00 , 44.00 
12/29/15,2015 ,December,49,Chile,Aysen,Educational Services,Data Collection ,2, 67.50 , 73.50 , 135.00 , 147.00 
5/18/16,2016 ,May,46,Chile,Aysen,Educational Services,Data Collection,3, 163.00 , 192.67 , 489.00 , 578.00 
5/18/16,2016 ,May,46,Chile,Aysen,Educational Services,Data Collection,2, 32.00 , 41.50 , 64.00 , 83.00 
2/9/16,2016 ,February,31,Chile,Aysen,Educational Services,Data Collection,2, 32.50 , 36.00 , 65.00 , 72.00 
2/17/16,2016 ,February,31,Chile,Aysen,Educational Services,Data Collection,3, 50.00 , 61.67 , 150.00 , 185.00 
2/23/16,2016 ,February,31,Chile,Aysen,Educational Services,Data Collection,2, 45.00 , 58.50 , 90.00 , 117.00 
10/6/15,2015 ,October,43,Brazil,Bahia,Consultant Services,Test Procedures,1," 2,384.00 "," 2,159.00 "," 2,384.00 "," 2,159.00 "
1/19/16,2016 ,January,41,Brazil,Amazonas,Educational Services,Food Security,1, 36.00 , 41.00 , 36.00 , 41.00 
1/19/16,2016 ,January,41,Brazil,Amazonas,Educational Services,Food Security,2, 32.50 , 42.50 , 65.00 , 85.00 
2/3/16,2016 ,February,41,Brazil,Amazonas,Educational Services,Food Security,1, 45.00 , 58.00 , 45.00 , 58.00 
2/3/16,2016 ,February,41,Brazil,Amazonas,Educational Services,Food Security,2, 121.50 , 166.00 , 243.00 , 332.00 
3/20/16,2016 ,March,41,Brazil,Amazonas,Educational Services,Food Security,2, 99.00 , 126.50 , 198.00 , 253.00 
3/20/16,2016 ,March,41,Brazil,Amazonas,Educational Services,Food Security,2, 70.00 , 91.50 , 140.00 , 183.00 
3/21/16,2016 ,March,41,Brazil,Amazonas,Educational Services,Food Security,2, 100.00 , 122.50 , 200.00 , 245.00 
3/21/16,2016 ,March,41,Brazil,Amazonas,Educational Services,Food Security,1, 90.00 , 116.00 , 90.00 , 116.00 
4/21/16,2016 ,April,41,Brazil,Amazonas,Educational Services,Food Security,2, 52.50 , 63.50 , 105.00 , 127.00 
6/6/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,1, 100.00 , 118.00 , 100.00 , 118.00 
6/6/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,2, 75.00 , 100.50 , 150.00 , 201.00 
6/9/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,3, 23.33 , 28.33 , 70.00 , 85.00 
6/9/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,3, 18.33 , 21.33 , 55.00 , 64.00 
6/11/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,2, 80.00 , 98.00 , 160.00 , 196.00 
6/11/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,3, 1.67 , 2.00 , 5.00 , 6.00 
6/17/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,2, 60.00 , 76.00 , 120.00 , 152.00 
6/17/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,1, 30.00 , 35.00 , 30.00 , 35.00 
6/19/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,2, 62.50 , 80.00 , 125.00 , 160.00 
6/19/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,3, 6.67 , 8.67 , 20.00 , 26.00 
6/22/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,2, 65.00 , 80.00 , 130.00 , 160.00 
6/22/16,2016 ,June,41,Brazil,Amazonas,Educational Services,Food Security,3, 46.67 , 57.67 , 140.00 , 173.00 
7/15/16,2016 ,July,41,Brazil,Amazonas,Educational Services,Food Security,2, 75.00 , 88.00 , 150.00 , 176.00 
9/5/15,2015 ,September,41,Brazil,Amazonas,Educational Services,Food Security,2, 85.00 , 87.50 , 170.00 , 175.00 
9/5/15,2015 ,September,41,Brazil,Amazonas,Educational Services,Food Security,3, 21.67 , 22.67 , 65.00 , 68.00 
9/9/15,2015 ,September,41,Brazil,Amazonas,Educational Services,Food Security,1, 150.00 , 152.00 , 150.00 , 152.00 
11/18/15,2015 ,November,41,Brazil,Amazonas,Educational Services,Food Security,2, 49.50 , 53.50 , 99.00 , 107.00 
11/18/15,2015 ,November,41,Brazil,Amazonas,Educational Services,Food Security,1, 25.00 , 26.00 , 25.00 , 26.00 
11/27/15,2015 ,November,41,Brazil,Amazonas,Educational Services,Food Security,1, 70.00 , 79.00 , 70.00 , 79.00 
11/27/15,2015 ,November,41,Brazil,Amazonas,Educational Services,Food Security,2, 15.00 , 14.50 , 30.00 , 29.00 
12/1/15,2015 ,December,41,Brazil,Amazonas,Educational Services,Food Security,3, 90.00 , 100.00 , 270.00 , 300.00 
12/1/15,2015 ,December,41,Brazil,Amazonas,Educational Services,Food Security,1, 45.00 , 46.00 , 45.00 , 46.00 
12/22/15,2015 ,December,41,Brazil,Amazonas,Educational Services,Food Security,1, 270.00 , 271.00 , 270.00 , 271.00 
12/22/15,2015 ,December,41,Brazil,Amazonas,Educational Services,Food Security,2, 15.00 , 16.50 , 30.00 , 33.00 
3/11/16,2016 ,March,41,Brazil,Bahia,Educational Services,Food Security,2, 115.00 , 137.00 , 230.00 , 274.00 
3/11/16,2016 ,March,41,Brazil,Bahia,Educational Services,Food Security,1, 105.00 , 136.00 , 105.00 , 136.00 
3/17/16,2016 ,March,41,Brazil,Bahia,Educational Services,Food Security,2, 35.00 , 39.00 , 70.00 , 78.00 
4/21/16,2016 ,April,41,Brazil,Bahia,Educational Services,Food Security,2, 55.00 , 69.50 , 110.00 , 139.00 
4/21/16,2016 ,April,41,Brazil,Bahia,Educational Services,Food Security,2, 30.00 , 39.50 , 60.00 , 79.00 
4/23/16,2016 ,April,41,Brazil,Bahia,Educational Services,Food Security,2, 2.50 , 3.00 , 5.00 , 6.00 
4/23/16,2016 ,April,41,Brazil,Bahia,Educational Services,Food Security,1, 120.00 , 141.00 , 120.00 , 141.00 
6/4/16,2016 ,June,41,Brazil,Bahia,Educational Services,Food Security,2, 80.00 , 100.00 , 160.00 , 200.00 
6/4/16,2016 ,June,41,Brazil,Bahia,Educational Services,Food Security,1, 115.00 , 127.00 , 115.00 , 127.00 
11/13/15,2015 ,November,41,Brazil,Bahia,Educational Services,Food Security,3, 84.00 , 100.33 , 252.00 , 301.00 
11/13/15,2015 ,November,41,Brazil,Bahia,Educational Services,Food Security,1, 105.00 , 112.00 , 105.00 , 112.00 
12/21/15,2015 ,December,41,Brazil,Bahia,Educational Services,Food Security,3, 3.33 , 3.67 , 10.00 , 11.00 
12/21/15,2015 ,December,41,Brazil,Bahia,Educational Services,Food Security,3, 23.33 , 25.67 , 70.00 , 77.00 
5/21/16,2016 ,May,40,Brazil,Amazonas,Food Products,Water Testers,3, 24.00 , 33.67 , 72.00 , 101.00 
6/23/16,2016 ,June,40,Brazil,Amazonas,Food Products,Water Testers,1, 18.00 , 21.00 , 18.00 , 21.00 
11/23/15,2015 ,November,40,Brazil,Amazonas,Food Products,Water Testers,2, 90.00 , 105.00 , 180.00 , 210.00 
3/3/16,2016 ,March,31,Chile,Aysen,Educational Services,Data Collection,3, 198.33 , 238.33 , 595.00 , 715.00 
3/3/16,2016 ,March,31,Chile,Aysen,Educational Services,Data Collection,2, 9.00 , 11.00 , 18.00 , 22.00 
3/15/16,2016 ,March,31,Chile,Aysen,Educational Services,Data Collection,3, 174.00 , 220.33 , 522.00 , 661.00 
3/15/16,2016 ,March,31,Chile,Aysen,Educational Services,Data Collection,2, 52.00 , 65.00 , 104.00 , 130.00 
6/9/16,2016 ,June,31,Chile,Aysen,Educational Services,Data Collection,2, 162.50 , 194.50 , 325.00 , 389.00 
6/9/16,2016 ,June,31,Chile,Aysen,Educational Services,Data Collection,3, 5.33 , 6.67 , 16.00 , 20.00 
6/15/16,2016 ,June,31,Chile,Aysen,Educational Services,Data Collection,2, 125.00 , 151.50 , 250.00 , 303.00 
6/15/16,2016 ,June,31,Chile,Aysen,Educational Services,Data Collection,1, 55.00 , 67.00 , 55.00 , 67.00 
8/10/15,2015 ,August,31,Chile,Aysen,Educational Services,Data Collection,3, 290.00 , 341.00 , 870.00 ," 1,023.00 "
8/10/15,2015 ,August,31,Chile,Aysen,Educational Services,Data Collection,1, 65.00 , 74.00 , 65.00 , 74.00 
12/11/15,2015 ,December,29,Chile,Aysen,Educational Services,High level food mng,1, 30.00 , 31.00 , 30.00 , 31.00 
12/11/15,2015 ,December,29,Chile,Aysen,Educational Services,High level food mng,1, 90.00 , 92.00 , 90.00 , 92.00 
2/10/16,2016 ,February,45,Chile,Aysen,Educational Services,Supervisor trainings,1, 665.00 , 813.00 , 665.00 , 813.00 
4/15/16,2016 ,April,30,India,Punjab,Educational Services,Data Collection,3, 143.33 , 222.00 , 430.00 , 666.00 
4/15/16,2016 ,April,30,India,Punjab,Educational Services,Data Collection,2, 26.00 , 23.50 , 52.00 , 47.00 
4/15/16,2016 ,April,30,India,Punjab,Educational Services,Food Management,1, 954.00 ," 1,073.00 ", 954.00 ," 1,073.00 "
10/10/15,2015 ,October,35,France,Hauts de Seine,Educational Services,Data Collection,2, 150.50 , 200.00 , 301.00 , 400.00 
10/10/15,2015 ,October,35,France,Hauts de Seine,Food Products,Minerals,3, 51.00 , 44.67 , 153.00 , 134.00 
12/23/15,2015 ,December,35,France,Hauts de Seine,Educational Services,Data Collection,1, 116.00 , 121.00 , 116.00 , 121.00 
12/23/15,2015 ,December,35,France,Hauts de Seine,Educational Services,Data Collection,1, 700.00 , 822.00 , 700.00 , 822.00 
12/23/15,2015 ,December,35,France,Hauts de Seine,Educational Services,Data Collection,2, 1.00 , 1.50 , 2.00 , 3.00 
1/2/16,2016 ,January,36,Germany,Bayern,Educational Services,Basic Training,1, 840.00 ," 1,289.00 ", 840.00 ," 1,289.00 "
10/7/15,2015 ,October,36,Germany,Bayern,Educational Services,Basic Training,3, 268.33 , 336.33 , 805.00 ," 1,009.00 "
12/27/15,2015 ,December,36,Germany,Bayern,Educational Services,Food Security,3, 35.00 , 48.67 , 105.00 , 146.00 
12/27/15,2015 ,December,36,Germany,Bayern,Educational Services,Basic Training,2, 227.50 , 337.00 , 455.00 , 674.00 
3/23/16,2016 ,March,62,Germany,Saarland,Educational Services,High level food mng,1, 140.00 , 193.00 , 140.00 , 193.00 
4/17/16,2016 ,April,61,Germany,Saarland,Educational Services,Food Security,3, 16.67 , 23.33 , 50.00 , 70.00 
9/26/15,2015 ,September,61,United Kingdom,England,Food Products,Seed,2, 254.00 , 296.50 , 508.00 , 593.00 
9/26/15,2015 ,September,61,United Kingdom,England,Educational Services,High level food mng,3, 20.00 , 22.33 , 60.00 , 67.00 
1/14/16,2016 ,January,40,Germany,Saarland,Food Products,Containers,1, 441.00 , 577.00 , 441.00 , 577.00 
12/7/15,2015 ,December,43,France,Seine Saint Denis,Educational Services,Food Security,2, 67.50 , 64.00 , 135.00 , 128.00 
12/7/15,2015 ,December,43,France,Seine Saint Denis,Educational Services,Food Security,3, 35.00 , 42.67 , 105.00 , 128.00 
12/7/15,2015 ,December,43,France,Seine Saint Denis,Educational Services,Basic Training,2, 17.50 , 14.00 , 35.00 , 28.00 
7/21/15,2015 ,July,43,Germany,Hamburg,Educational Services,Food Security,3, 15.00 , 18.33 , 45.00 , 55.00 
7/21/15,2015 ,July,43,Germany,Hamburg,Educational Services,Food Security,1, 54.00 , 70.00 , 54.00 , 70.00 
7/28/16,2016 ,July,60,France,Seine Saint Denis,Educational Services,Data Collection,1, 4.00 , 7.00 , 4.00 , 7.00 
7/28/16,2016 ,July,60,France,Seine Saint Denis,Educational Services,Data Collection,3, 86.00 , 83.33 , 258.00 , 250.00 
12/2/15,2015 ,December,59,India,Gujarat,Consultant Services,Test Procedures,3, 180.00 , 224.00 , 540.00 , 672.00 
12/2/15,2015 ,December,59,India,Gujarat,Educational Services,Data Collection,3, 157.67 , 120.00 , 473.00 , 360.00 
12/2/15,2015 ,December,59,India,Gujarat,Educational Services,Data Collection,1, 69.00 , 91.00 , 69.00 , 91.00 
12/2/15,2015 ,December,59,India,Gujarat,Educational Services,Data Collection ,3, 31.67 , 39.00 , 95.00 , 117.00 
11/29/15,2015 ,November,55,France,Hauts de Seine,Educational Services,Data Collection,1, 32.00 , 36.00 , 32.00 , 36.00 
11/29/15,2015 ,November,55,France,Hauts de Seine,Educational Services,Data Collection,1, 172.00 , 179.00 , 172.00 , 179.00 
11/29/15,2015 ,November,55,France,Hauts de Seine,Educational Services,Data Collection,2, 1.00 , 1.00 , 2.00 , 2.00 
7/30/15,2015 ,July,55,Germany,Hessen,Consultant Services,Food Quality Evaluation,2, 270.00 , 301.50 , 540.00 , 603.00 
4/17/16,2016 ,April,54,Germany,Nordrhein-Westfalen,Educational Services,Data Collection,3, 5.00 , 8.00 , 15.00 , 24.00 
4/17/16,2016 ,April,54,Germany,Nordrhein-Westfalen,Educational Services,Data Collection,2, 187.50 , 300.50 , 375.00 , 601.00 
7/11/15,2015 ,July,54,Germany,Nordrhein-Westfalen,Consultant Services,Food Quality Evaluation,1, 540.00 , 607.00 , 540.00 , 607.00 
7/11/15,2015 ,July,54,Germany,Nordrhein-Westfalen,Educational Services,Data Collection,2, 182.50 , 237.00 , 365.00 , 474.00 
7/11/15,2015 ,July,54,Germany,Nordrhein-Westfalen,Food Products,Seed,3, 486.00 , 674.67 ," 1,458.00 "," 2,024.00 "
10/12/15,2015 ,October,54,Germany,Nordrhein-Westfalen,Consultant Services,Food Quality Evaluation,1," 1,120.00 "," 1,335.00 "," 1,120.00 "," 1,335.00 "
10/12/15,2015 ,October,54,Germany,Nordrhein-Westfalen,Food Products,Seed,2, 108.00 , 131.00 , 216.00 , 262.00 
12/31/15,2015 ,December,54,Germany,Nordrhein-Westfalen,Food Products,Seed,1, 550.00 , 745.00 , 550.00 , 745.00 
1/11/16,2016 ,January,54,United Kingdom,England,Consultant Services,Food Quality Evaluation,3, 814.33 , 809.33 ," 2,443.00 "," 2,428.00 "
2/7/16,2016 ,February,54,United Kingdom,England,Consultant Services,Food Quality Evaluation,2, 850.50 , 952.00 ," 1,701.00 "," 1,904.00 "
2/7/16,2016 ,February,54,United Kingdom,England,Educational Services,Data Collection,3, 233.33 , 313.00 , 700.00 , 939.00 
2/7/16,2016 ,February,54,United Kingdom,England,Educational Services,Data Collection,2, 12.00 , 14.50 , 24.00 , 29.00 
2/7/16,2016 ,February,54,United Kingdom,England,Educational Services,Basic Training,3, 58.33 , 66.00 , 175.00 , 198.00 
3/10/16,2016 ,March,54,United Kingdom,England,Consultant Services,Food Quality Evaluation,2," 1,221.50 "," 1,266.00 "," 2,443.00 "," 2,532.00 "
3/10/16,2016 ,March,54,United Kingdom,England,Educational Services,Basic Training,3, 46.67 , 65.33 , 140.00 , 196.00 
3/17/16,2016 ,March,54,United Kingdom,England,Educational Services,Data Collection,3, 225.00 , 298.67 , 675.00 , 896.00 
3/17/16,2016 ,March,54,United Kingdom,England,Educational Services,Data Collection,2, 22.00 , 29.00 , 44.00 , 58.00 
5/6/16,2016 ,May,54,United Kingdom,England,Consultant Services,Food Quality Evaluation,2, 560.00 , 647.00 ," 1,120.00 "," 1,294.00 "
5/6/16,2016 ,May,54,United Kingdom,England,Educational Services,Basic Training,2, 350.00 , 435.50 , 700.00 , 871.00 
6/12/16,2016 ,June,54,United Kingdom,England,Educational Services,Data Collection,2, 150.00 , 206.50 , 300.00 , 413.00 
6/12/16,2016 ,June,54,United Kingdom,England,Educational Services,Data Collection,2, 65.00 , 84.50 , 130.00 , 169.00 
6/12/16,2016 ,June,54,United Kingdom,England,Educational Services,Basic Training,1, 805.00 ," 1,150.00 ", 805.00 ," 1,150.00 "
6/19/16,2016 ,June,54,United Kingdom,England,Educational Services,Data Collection,1, 70.00 , 83.00 , 70.00 , 83.00 
6/19/16,2016 ,June,54,United Kingdom,England,Educational Services,Basic Training,2, 192.50 , 256.00 , 385.00 , 512.00 
9/24/15,2015 ,September,54,United Kingdom,England,Consultant Services,Food Quality Evaluation,2, 270.00 , 250.50 , 540.00 , 501.00 
9/24/15,2015 ,September,54,United Kingdom,England,Educational Services,Basic Training,1, 805.00 , 901.00 , 805.00 , 901.00 
3/19/16,2016 ,March,36,India,Gujarat,Educational Services,Data Collection,2, 32.00 , 51.00 , 64.00 , 102.00 
3/27/16,2016 ,March,38,India,Assam,Educational Services,Supervisor trainings,3, 291.67 , 345.67 , 875.00 ," 1,037.00 "
11/30/15,2015 ,November,38,India,Goa,Educational Services,Data Collection,1, 473.00 , 658.00 , 473.00 , 658.00 
11/30/15,2015 ,November,38,India,Goa,Educational Services,Data Collection,2, 33.00 , 46.00 , 66.00 , 92.00 
12/14/15,2015 ,December,39,India,Gujarat,Educational Services,Supervisor trainings,1, 70.00 , 66.00 , 70.00 , 66.00 
12/14/15,2015 ,December,39,India,Gujarat,Food Products,Water Cleaners,2, 67.50 , 101.00 , 135.00 , 202.00 
10/9/15,2015 ,October,39,India,Goa,Educational Services,Data Collection,3, 14.33 , 19.00 , 43.00 , 57.00 
10/9/15,2015 ,October,39,India,Goa,Food Products,Water Testers,2, 297.00 , 284.50 , 594.00 , 569.00 
4/26/16,2016 ,April,39,India,Odisha,Educational Services,Data Collection,2, 4.00 , 5.00 , 8.00 , 10.00 
4/26/16,2016 ,April,39,India,Odisha,Educational Services,Data Collection,1, 150.00 , 148.00 , 150.00 , 148.00 
12/28/15,2015 ,December,37,France,Hauts de Seine,Consultant Services,Food Quality Evaluation,2, 270.00 , 248.50 , 540.00 , 497.00 
12/28/15,2015 ,December,37,France,Hauts de Seine,Educational Services,Food Security,2, 17.50 , 24.50 , 35.00 , 49.00 
12/28/15,2015 ,December,37,France,Hauts de Seine,Educational Services,Food Security,2, 9.00 , 10.50 , 18.00 , 21.00 
3/3/16,2016 ,March,37,United Kingdom,England,Food Products,Water Testers,1," 1,134.00 "," 1,322.00 "," 1,134.00 "," 1,322.00 "
10/8/15,2015 ,October,37,United Kingdom,England,Food Products,Water Testers,3, 416.67 , 458.67 ," 1,250.00 "," 1,376.00 "
3/6/16,2016 ,March,37,India,Nagaland,Educational Services,Data Collection,1, 130.00 , 136.00 , 130.00 , 136.00 
3/6/16,2016 ,March,37,India,Nagaland,Educational Services,Data Collection,1, 104.00 , 117.00 , 104.00 , 117.00 
3/6/16,2016 ,March,37,India,Nagaland,Educational Services,Data Collection,1, 48.00 , 63.00 , 48.00 , 63.00 
7/4/16,2016 ,July,37,India,Nagaland,Educational Services,Data Collection,2, 60.00 , 64.50 , 120.00 , 129.00 
7/28/16,2016 ,July,37,India,Nagaland,Educational Services,Data Collection,3, 110.00 , 163.67 , 330.00 , 491.00 
